date,activity,distance in meters,duration in seconds,notes,event name,created at,updated at
2008-06-13 13:00:00 +0100,cycling,17702.784,3000.0,Commute + local,,2008-06-13 19:11:01 +0100,2008-09-24 11:25:41 +0100
2008-06-14 13:00:00 +0100,running,35003.232,11220.0,"3 laps of Richmond Park. Splits 64, 64, 59. First 2 laps easy, HR 140-150, last lap hard HR 170-180. Felt good throughout.",,2008-06-14 17:25:43 +0100,2008-09-24 11:25:41 +0100
2008-06-15 13:00:00 +0100,cycling,128747.5201,18720.0,3 parks with Claire & Taru. Decent pace on tired legs.,,2008-06-15 13:59:08 +0100,2008-09-24 11:25:41 +0100
2008-06-17 13:00:00 +0100,running,12874.752,3900.0,"2 laps regents park. Pace easy, legs felt very heavy",,2008-06-17 18:18:16 +0100,2008-09-24 11:25:41 +0100
2008-06-17 13:00:00 +0100,swimming,1600.0,2700.0,Really pathetic swim session!,,2008-06-17 19:37:38 +0100,2008-09-24 11:25:41 +0100
2008-06-17 13:00:00 +0100,cycling,15288.768,2700.0,Commute,,2008-06-18 14:17:14 +0100,2008-09-24 11:25:41 +0100
2008-06-18 13:00:00 +0100,cycling,32186.88,3600.0,Turbo session - big gear work. Distance approx.,,2008-06-18 14:17:44 +0100,2008-09-24 11:25:41 +0100
2008-06-18 13:00:00 +0100,cycling,17702.784,3000.0,Commute + local,,2008-06-19 10:54:10 +0100,2008-09-24 11:25:41 +0100
2008-06-19 13:00:00 +0100,running,8046.72,2040.0,Regent's Park loop (tempo). Felt strong,,2008-06-19 15:48:27 +0100,2008-09-24 11:25:41 +0100
2008-06-19 13:00:00 +0100,swimming,2800.0,4500.0,"LUST session, including sprint sets. Cramping towards the end",,2008-06-19 20:21:00 +0100,2008-09-24 11:25:41 +0100
2008-06-20 13:00:00 +0100,cycling,32186.88,4500.0,Ride out to Old Ford Manor GC,,2008-06-21 17:22:06 +0100,2008-09-24 11:25:41 +0100
2008-06-21 13:00:00 +0100,running,34600.896,11160.0,"Long run around heath, then primrose hill & regents canal, back around the heath again. Felt ok considering - tight calves towards end.",,2008-06-21 16:55:51 +0100,2008-09-24 11:25:41 +0100
2008-06-22 13:00:00 +0100,cycling,144840.9601,20700.0,"4 hills (box twice) with Hoi, Claire, Taru, + 1 extra lap of Richmond Park and Highgate Hill to finish. Legs felt tortured due to run but made it ok!",,2008-06-23 09:50:26 +0100,2008-09-24 11:25:41 +0100
2008-06-24 13:00:00 +0100,swimming,4200.0,5100.0,"Steady swim in Lido with wetsuit. km splits 21,21,21,20. Felt fairly fresh at end",,2008-06-24 14:44:25 +0100,2008-09-24 11:25:41 +0100
2008-06-24 13:00:00 +0100,cycling,32186.88,4800.0,Commute + local,,2008-06-25 09:18:09 +0100,2008-09-24 11:25:41 +0100
2008-06-25 13:00:00 +0100,running,8046.72,2340.0,Regent's Park loop - tired,,2008-06-25 16:50:04 +0100,2008-09-24 11:25:41 +0100
2008-06-25 13:00:00 +0100,cycling,12874.752,2400.0,Commute,,2008-06-27 13:03:10 +0100,2008-09-24 11:25:41 +0100
2008-06-26 13:00:00 +0100,cycling,12874.752,2400.0,Commute,,2008-06-27 13:03:32 +0100,2008-09-24 11:25:41 +0100
2008-06-26 13:00:00 +0100,swimming,2000.0,3300.0,LUST session - 5x400 steady,,2008-06-27 13:06:02 +0100,2008-09-24 11:25:41 +0100
2008-06-26 13:00:00 +0100,running,8046.72,2340.0,"Regent's Park loop (tempo, reverse)",,2008-06-27 13:06:34 +0100,2008-09-24 11:25:41 +0100
2008-06-27 13:00:00 +0100,cycling,77248.5121,7800.0,"Richmond Park TT (56:38) - windy but felt strong, + ride there and back.",,2008-06-30 18:58:55 +0100,2008-09-24 11:25:41 +0100
2008-06-28 13:00:00 +0100,running,19312.128,5700.0,"3 laps regent's park. Didn't feel great, + had a stitch. ",,2008-06-30 18:56:16 +0100,2008-09-24 11:25:41 +0100
2008-06-28 13:00:00 +0100,cycling,11265.408,1800.0,Local,,2008-06-30 18:57:46 +0100,2008-09-24 11:25:41 +0100
2008-06-29 13:00:00 +0100,cycling,146450.3041,20520.0,"6 Hills ride with Claire, Andrew, Taru. Felt ok, despite only 4 hours sleep!",,2008-06-30 18:57:17 +0100,2008-09-24 11:25:41 +0100
2008-07-02 13:00:00 +0100,running,7242.048,2400.0,Short run around Ghent. Legs felt very heavy,,2008-07-04 07:48:31 +0100,2008-09-24 11:25:41 +0100
2008-07-03 13:00:00 +0100,swimming,2000.0,2280.0,"Swim in Ghent pool (25m). 2x1k, 19min each.",,2008-07-04 07:49:16 +0100,2008-09-24 11:25:41 +0100
2008-07-04 13:00:00 +0100,cycling,77248.5121,10200.0,"Ride around Bad Nauheim. Saw lots of people in twat hats, so I guess it was the IMDE course! Had a headwind on the way out and tailwind back. Generally felt rubbish ... cold coming on",,2008-07-05 09:19:54 +0100,2008-09-24 11:25:41 +0100
2008-07-05 13:00:00 +0100,cycling,40233.6,5400.0,"Ride into Frankfurt on IMDE course. Profile nice smooth and flat, with a little climb into Heiselberg. Have fun tomorrow guys!!",,2008-07-05 18:15:24 +0100,2008-09-24 11:25:41 +0100
2008-07-06 13:00:00 +0100,running,12874.752,3840.0,"Run up the hill into the woods behind Bad Nauheim. Apart from being under the weather with a cold, and knees feeling a bit grumpy, the run felt really easy.",,2008-07-06 22:50:43 +0100,2008-09-24 11:25:41 +0100
2008-07-07 13:00:00 +0100,swimming,1200.0,2400.0,Very chilled swim in Munich,,2008-07-07 21:08:38 +0100,2008-09-24 11:25:41 +0100
2008-07-08 13:00:00 +0100,running,5230.368,1740.0,Short run in Krumpendorf. 4x 1min pickups,,2008-07-09 18:59:48 +0100,2008-09-24 11:25:41 +0100
2008-07-09 13:00:00 +0100,cycling,24140.16,3000.0,Shakedown ride on Planet X,,2008-07-09 19:00:36 +0100,2008-09-24 11:25:41 +0100
2008-07-09 13:00:00 +0100,cycling,24140.16,3600.0,Pottering about town,,2008-07-09 19:01:20 +0100,2008-09-24 11:25:41 +0100
2008-07-10 13:00:00 +0100,cycling,32186.88,3780.0,Easy brick cycle,,2008-07-11 16:02:39 +0100,2008-09-24 11:25:41 +0100
2008-07-10 13:00:00 +0100,running,5632.704,1800.0,Easy brick run,,2008-07-11 16:03:01 +0100,2008-09-24 11:25:41 +0100
2008-07-11 13:00:00 +0100,swimming,1000.0,1800.0,Swim in lake in race kit,,2008-07-11 16:03:31 +0100,2008-09-24 11:25:41 +0100
2008-07-13 13:00:00 +0100,swimming,3800.0,4592.0,Ironman Austria swim,Ironman Austria,2008-07-14 15:05:01 +0100,2008-09-24 11:25:41 +0100
2008-07-13 13:00:00 +0100,cycling,180000.0,19775.0,Ironman Austria bike,Ironman Austria,2008-07-14 15:05:48 +0100,2008-09-24 11:25:41 +0100
2008-07-13 13:00:00 +0100,running,42195.0,14145.0,Ironman Austria run,Ironman Austria,2008-07-14 15:06:31 +0100,2008-09-24 11:25:41 +0100
2008-07-19 13:00:00 +0100,cycling,48280.32,7200.0,First ride post-ironman along french riviera. Legs not feeling wonderful....,,2008-07-20 17:53:59 +0100,2008-09-24 11:25:41 +0100
2008-07-21 13:00:00 +0100,swimming,2500.0,4800.0,Easy swim in Carcassonne outdoor pool. Felt great to be swimming again!,,2008-07-21 18:20:12 +0100,2008-09-24 11:25:41 +0100
2008-07-22 13:00:00 +0100,cycling,65983.1041,8400.0,"Ride from St Girons to the Col de Portet D'aspet (http://www.velopyrenees.com/pyrenees_cols.htm#pas). Gradual hill till the col, which was steep towards the end. Legs didnt' feel too bad!",,2008-07-22 22:11:25 +0100,2008-09-24 11:25:41 +0100
2008-07-23 13:00:00 +0100,running,4828.032,1500.0,Short run in late afternoon in Epernay. Found it really tough! Dont' think my body's ready yet....,,2008-07-23 20:31:09 +0100,2008-09-24 11:25:41 +0100
2008-07-24 13:00:00 +0100,swimming,2500.0,3600.0,Hectic swim in pool in Brussels!,,2008-07-24 23:41:11 +0100,2008-09-24 11:25:41 +0100
2008-07-25 13:00:00 +0100,swimming,2000.0,3000.0,Swim in Brussels again. Felt a bit tired this time,,2008-07-26 09:58:08 +0100,2008-09-24 11:25:41 +0100
2008-07-28 13:00:00 +0100,swimming,1200.0,1800.0,Quick swim at ulu,,2008-07-29 17:01:02 +0100,2008-09-24 11:25:41 +0100
2008-07-30 13:00:00 +0100,cycling,12874.752,2400.0,Commute,,2008-08-01 17:28:16 +0100,2008-09-24 11:25:41 +0100
2008-07-31 13:00:00 +0100,cycling,24140.16,4800.0,Commute + cycle to Andy's,,2008-08-01 17:29:06 +0100,2008-09-24 11:25:41 +0100
2008-08-01 13:00:00 +0100,cycling,24140.16,4800.0,Commute + cycle from Andy's,,2008-08-01 17:29:43 +0100,2008-09-24 11:25:41 +0100
2008-08-01 13:00:00 +0100,swimming,1600.0,3600.0,Swim at ULU inc 12x66,,2008-08-01 17:30:37 +0100,2008-09-24 11:25:41 +0100
2008-08-03 13:00:00 +0100,cycling,170590.4642,22500.0,"Cambridge & back. Usual tailwind on way out and headwind back (3, 3:15). Felt ok except for the total soaking on the way home.",,2008-08-04 15:30:07 +0100,2008-09-24 11:25:41 +0100
2008-08-06 13:00:00 +0100,running,8046.72,2520.0,"First proper run since IM! Felt awful - knees, hips, back, shoulders, left calf, quads all hurt!! Oh dear....",,2008-08-07 07:05:43 +0100,2008-09-24 11:25:41 +0100
2008-08-06 13:00:00 +0100,cycling,17702.784,3000.0,Commute,,2008-08-07 07:06:17 +0100,2008-09-24 11:25:41 +0100
2008-08-08 13:00:00 +0100,cycling,6437.376,1200.0,Commute,,2008-08-08 18:44:26 +0100,2008-09-24 11:25:41 +0100
2008-08-08 13:00:00 +0100,swimming,1600.0,3600.0,4x400 easy,,2008-08-08 18:44:53 +0100,2008-09-24 11:25:41 +0100
2008-08-10 13:00:00 +0100,swimming,1500.0,111600.0,London  Triathlon Swim,,2008-08-11 13:50:58 +0100,2008-09-24 11:25:41 +0100
2008-08-10 13:00:00 +0100,cycling,42000.0,4020.0,London Triathlon bike. I've subtracted the 5 minutes I was sitting beside the road!,,2008-08-11 13:51:51 +0100,2008-09-24 11:25:41 +0100
2008-08-10 13:00:00 +0100,running,10000.0,147600.0,London Triathlon run,,2008-08-11 13:52:16 +0100,2008-09-24 11:25:41 +0100
2008-08-11 13:00:00 +0100,swimming,1600.0,3600.0,4x400,,2008-08-12 09:26:44 +0100,2008-09-24 11:25:41 +0100
2008-08-11 13:00:00 +0100,cycling,14484.096,2700.0,Commute,,2008-08-12 09:27:05 +0100,2008-09-24 11:25:41 +0100
2008-08-12 13:00:00 +0100,cycling,12874.752,2400.0,Commute,,2008-08-14 09:20:12 +0100,2008-09-24 11:25:41 +0100
2008-08-13 13:00:00 +0100,swimming,2400.0,3600.0,Wetsuit swim in lido,,2008-08-14 09:20:45 +0100,2008-09-24 11:25:41 +0100
2008-08-13 13:00:00 +0100,running,10058.4,2820.0,Hampstead Heath tempo run,,2008-08-14 09:21:22 +0100,2008-09-24 11:25:41 +0100
2008-08-15 13:00:00 +0100,swimming,2000.0,3600.0,Technique session,,2008-08-15 11:09:57 +0100,2008-09-24 11:25:41 +0100
2008-08-16 13:00:00 +0100,cycling,120000.0,16200.0,"Windsor ride with Claire, Andrew, Taru. Pushed quite hard",,2008-08-18 19:16:25 +0100,2008-09-24 11:25:41 +0100
2008-08-18 13:00:00 +0100,swimming,1600.0,2400.0,4x400,,2008-08-18 19:17:08 +0100,2008-09-24 11:25:41 +0100
2008-08-19 13:00:00 +0100,cycling,20921.472,3000.0,Commute,,2008-08-20 09:10:55 +0100,2008-09-24 11:25:41 +0100
2008-08-19 13:00:00 +0100,running,5600.0,2400.0,Track session: 12x400 + warm up & down,,2008-08-20 09:12:02 +0100,2008-09-24 11:25:41 +0100
2008-08-20 13:00:00 +0100,swimming,2000.0,3600.0,5x400 inc 2 with paddles,,2008-08-21 16:44:31 +0100,2008-09-24 11:25:41 +0100
2008-08-21 13:00:00 +0100,cycling,22530.816,3300.0,Cycle from Inverness train station to Fortrose,,2008-08-24 20:59:14 +0100,2008-09-24 11:25:41 +0100
2008-08-22 13:00:00 +0100,running,7242.048,1980.0,Loop around Chanonry Point & Rosemarkie,,2008-08-24 20:56:55 +0100,2008-09-24 11:25:41 +0100
2008-08-22 13:00:00 +0100,running,4828.032,1800.0,Run over the hill behind fortrose. Right foot sore on way down,,2008-08-24 20:58:00 +0100,2008-09-24 11:25:41 +0100
2008-08-23 13:00:00 +0100,cycling,74029.8241,10200.0,"Black Isle loop with Elise, Ciara, Joe. Tough headwind on North side of island for 20ish miles",,2008-08-24 20:55:54 +0100,2008-09-24 11:25:41 +0100
2008-08-23 13:00:00 +0100,swimming,2500.0,3000.0,Sea swim at Rosemarkie in wetsuit. Water very choppy,,2008-08-28 13:17:03 +0100,2008-09-24 11:25:41 +0100
2008-08-24 13:00:00 +0100,cycling,177027.8402,25800.0,"Loch Ness loop with Elise, Ciara, Joe. Tough headwind for most of the way out (60 miles) and two great big beasts of hills!",,2008-08-24 20:54:25 +0100,2008-09-24 11:25:41 +0100
2008-08-25 13:00:00 +0100,running,6437.376,1920.0,Hill run up to Fyrish monument. Foot sore again.,,2008-08-26 22:23:13 +0100,2008-09-24 11:25:41 +0100
2008-08-25 13:00:00 +0100,swimming,400.0,600.0,Freezing cold swim in sea!!,,2008-08-28 13:13:33 +0100,2008-09-24 11:25:41 +0100
2008-08-27 13:00:00 +0100,swimming,1000.0,1200.0,Quick swim (5x200),,2008-08-28 13:14:10 +0100,2008-09-24 11:25:41 +0100
2008-08-27 13:00:00 +0100,cycling,8046.72,1800.0,Commute,,2008-08-28 13:14:44 +0100,2008-09-24 11:25:41 +0100
2008-08-28 13:00:00 +0100,cycling,16093.44,2400.0,Commute,,2008-08-29 07:47:23 +0100,2008-09-24 11:25:41 +0100
2008-08-28 13:00:00 +0100,swimming,3000.0,3600.0,"3x1k, 2nd k using paddles",,2008-08-29 07:48:05 +0100,2008-09-24 11:25:41 +0100
2008-08-30 13:00:00 +0100,cycling,16093.44,1800.0,Quick ride with Mike/Andy/Roberta in Almere,,2008-09-02 22:11:57 +0100,2008-09-24 11:25:41 +0100
2008-08-31 13:00:00 +0100,cycling,25749.504,2400.0,Quick ride in Almere (hammered it),,2008-09-02 22:15:58 +0100,2008-09-24 11:25:41 +0100
2008-09-02 13:00:00 +0100,cycling,40233.6,4800.0,Coastal ride from Alnmouth to Bamburgh with heavy bag,,2008-09-02 22:10:39 +0100,2008-09-24 11:25:41 +0100
2008-09-02 13:00:00 +0100,swimming,1000.0,1200.0,Swim in Almere. Learnt butterfly!,,2008-09-02 22:18:45 +0100,2008-09-24 11:25:41 +0100
2008-09-03 13:00:00 +0100,cycling,45061.632,5700.0,Bamburgh to Holy Island and back.,,2008-09-03 20:08:52 +0100,2008-09-24 11:25:41 +0100
2008-09-04 13:00:00 +0100,cycling,10460.736,1500.0,Commute,,2008-09-05 09:20:09 +0100,2008-09-24 11:25:41 +0100
2008-09-04 13:00:00 +0100,running,7242.048,2220.0,Heath loop. Everything hurt! Slow as well....,,2008-09-05 09:21:32 +0100,2008-09-24 11:25:41 +0100
2008-09-05 13:00:00 +0100,swimming,1000.0,0.0,"400wu, 200 alternating fly/breast, 200wd. Felt terrible towards end",,2008-09-05 18:16:17 +0100,2008-09-24 11:25:41 +0100
2008-09-05 13:00:00 +0100,cycling,11265.408,1800.0,Commute,,2008-09-05 18:16:47 +0100,2008-09-24 11:25:41 +0100
2008-09-07 13:00:00 +0100,running,10000.0,2467.0,Pace dropped after 4km - poor fitness due to lack of running,Middlesex Open 10k,2008-09-08 14:34:03 +0100,2008-09-24 11:25:41 +0100
2008-09-07 13:00:00 +0100,cycling,27358.848,5400.0,Getting round town,,2008-09-08 14:34:47 +0100,2008-09-24 11:25:41 +0100
2008-09-08 13:00:00 +0100,swimming,1000.0,1800.0,"400wu, 200 alternating fly/breast, 400wd",,2008-09-08 14:37:19 +0100,2008-09-24 11:25:41 +0100
2008-09-08 13:00:00 +0100,cycling,11265.408,0.0,Commute,,2008-09-10 23:33:59 +0100,2008-09-24 11:25:41 +0100
2008-09-09 13:00:00 +0100,swimming,2000.0,2400.0,2k straight with tumble turns!,,2008-09-10 23:30:14 +0100,2008-09-24 11:25:41 +0100
2008-09-09 13:00:00 +0100,cycling,22530.816,3600.0,Commute ++,,2008-09-10 23:32:47 +0100,2008-09-24 11:25:41 +0100
2008-09-09 13:00:00 +0100,running,6400.0,1800.0,Track session: 8x800,,2008-09-11 09:00:11 +0100,2008-09-24 11:25:41 +0100
2008-09-10 13:00:00 +0100,cycling,72420.4801,10800.0,Ride to Brunel & Back + V02 test + riding round town,,2008-09-10 23:31:26 +0100,2008-09-24 11:25:41 +0100
2008-09-11 13:00:00 +0100,swimming,1600.0,3600.0,LUST session- mixed including sprints,,2008-09-13 23:13:04 +0100,2008-09-24 11:25:41 +0100
2008-09-11 13:00:00 +0100,cycling,12874.752,0.0,"Commute
",,2008-09-13 23:14:21 +0100,2008-09-24 11:25:41 +0100
2008-09-13 13:00:00 +0100,cycling,32186.88,4800.0,Pootling around town,,2008-09-13 23:15:11 +0100,2008-09-24 11:25:41 +0100
2008-09-13 13:00:00 +0100,running,3218.688,900.0,"Run leg. Lungs didn't want to give me any more! 7th after run, although 6th with quick transition.",Serpentine Biathlon,2008-09-13 23:16:31 +0100,2008-09-24 11:25:41 +0100
2008-09-13 13:00:00 +0100,swimming,804.672,900.0,"Swim leg. Took a while to get going, and some dodgy navigating. Overall about 15th",Serpentine Biathlon,2008-09-13 23:17:28 +0100,2008-09-24 11:25:41 +0100
2008-09-14 13:00:00 +0100,running,9000.0,2160.0,London Duathlon Run 1,,2008-09-15 11:47:01 +0100,2008-09-24 11:25:41 +0100
2008-09-14 13:00:00 +0100,cycling,20000.0,2400.0,London Duathlon Bike,,2008-09-15 11:47:48 +0100,2008-09-24 11:25:41 +0100
2008-09-14 13:00:00 +0100,running,8046.72,1320.0,London Duathlon Run 2,,2008-09-15 11:48:20 +0100,2008-09-24 11:25:41 +0100
2008-09-14 13:00:00 +0100,cycling,16093.44,2700.0,Getting about,,2008-09-15 11:48:55 +0100,2008-09-24 11:25:41 +0100
2008-09-15 13:00:00 +0100,cycling,19312.128,3600.0,Commute,,2008-09-18 15:33:59 +0100,2008-09-24 11:25:41 +0100
2008-09-15 13:00:00 +0100,swimming,1600.0,3600.0,LUST session - mixed bag!,,2008-09-18 15:35:01 +0100,2008-09-24 11:25:41 +0100
2008-09-16 13:00:00 +0100,cycling,12874.752,2400.0,Commute,,2008-09-18 15:33:14 +0100,2008-09-24 11:25:41 +0100
2008-09-16 13:00:00 +0100,swimming,2000.0,3600.0,2k straight at LUST,,2008-09-18 15:35:34 +0100,2008-09-24 11:25:40 +0100
2008-09-17 13:00:00 +0100,cycling,64373.7601,9000.0,Cycle to Uxbridge + testing + commute,,2008-09-18 15:32:25 +0100,2008-09-24 11:25:40 +0100
2008-09-18 13:00:00 +0100,running,12874.752,4320.0,"2 loops of regents park, very easy. Left calf still sore, right knee a bit grumbly",,2008-09-18 17:28:39 +0100,2008-09-24 11:25:40 +0100
2008-09-18 13:00:00 +0100,cycling,16093.44,3000.0,Commute,,2008-09-18 17:29:35 +0100,2008-09-24 11:25:40 +0100
2008-09-19 13:00:00 +0100,cycling,12874.752,2400.0,Commute,,2008-09-22 17:38:16 +0100,2008-09-24 11:25:40 +0100
2008-09-21 13:00:00 +0100,swimming,1900.0,2400.0,Swim leg. Felt pretty good throughout. Slight deviation whilst swimming into the sun. T1 quite slow (wet and cold),New Forest Middle,2008-09-22 17:33:25 +0100,2008-09-24 11:25:40 +0100
2008-09-21 13:00:00 +0100,cycling,94000.0,10200.0,"Bike leg. Tough undulating course, with an open part mainly into the wind. Try to stay sub-lactate throughout. Had 1 mechanical stop after a cattle grid (2 minutes?)",New Forest Middle,2008-09-22 17:35:29 +0100,2008-09-24 11:25:40 +0100
2008-09-21 13:00:00 +0100,running,21726.144,6616.0,Run leg. Very tough hillly off-road course. Stayed in control and ran hard for the last 2 miles. Time includes a slow T2,New Forest Middle,2008-09-22 17:37:08 +0100,2008-09-24 11:25:40 +0100
2008-09-23 16:09:01 +0100,swimming,2000.0,3600.0,LUST session. Still tired from race,,2008-09-28 16:17:01 +0100,2008-09-28 16:17:01 +0100
2008-09-24 16:17:01 +0100,cycling,16093.44,1800.0,Andrew's trial,,2008-09-28 16:18:06 +0100,2008-09-28 16:18:06 +0100
2008-09-25 16:18:01 +0100,cycling,16093.44,3000.0,Commute,,2008-09-28 16:20:20 +0100,2008-09-28 16:20:20 +0100
2008-09-25 16:20:01 +0100,swimming,2896.8192,3600.0,LUST session,,2008-09-28 16:21:24 +0100,2008-09-28 16:22:05 +0100
2008-09-25 16:22:01 +0100,running,8046.72,2580.0,Regents Park loop,,2008-09-28 16:23:01 +0100,2008-09-28 16:23:01 +0100
2008-09-26 16:23:01 +0100,cycling,12874.752,2400.0,Commute,,2008-09-28 16:24:17 +0100,2008-09-28 16:24:17 +0100
2008-09-26 16:26:01 +0100,running,7242.048,2100.0,Heath loop easy,,2008-09-28 16:27:12 +0100,2008-09-28 16:27:12 +0100
2008-09-27 16:24:01 +0100,running,7242.048,2280.0,Heath loop easy,,2008-09-28 16:26:16 +0100,2008-09-28 16:26:16 +0100
2008-09-28 16:27:01 +0100,cycling,112654.0801,15300.0,3 Hills with Serpies,,2008-09-28 16:28:20 +0100,2008-09-28 16:28:54 +0100
2008-09-28 16:29:01 +0100,running,10460.736,2880.0,Brick run round Hyde Park - tempo,,2008-09-28 16:29:56 +0100,2008-09-28 16:29:56 +0100
2008-09-29 00:36:00 +0100,swimming,2000.0,3600.0,LUST session (16x100) ,,2008-10-09 00:37:17 +0100,2008-10-09 00:37:17 +0100
2008-09-29 00:39:00 +0100,cycling,12874.752,2400.0,Commute,,2008-10-09 00:39:35 +0100,2008-10-09 00:39:35 +0100
2008-09-30 00:37:00 +0100,running,5000.0,1800.0,"Parliament Hill track (12x400). Wet, cold, horrible!",,2008-10-09 00:38:22 +0100,2008-10-09 00:38:22 +0100
2008-09-30 00:39:00 +0100,cycling,12874.752,2400.0,Commute,,2008-10-09 00:40:10 +0100,2008-10-09 00:40:10 +0100
2008-10-01 00:38:00 +0100,swimming,1000.0,1200.0,Quick swim,,2008-10-09 00:39:01 +0100,2008-10-09 00:39:01 +0100
2008-10-01 00:40:00 +0100,cycling,12874.752,0.0,Commute,,2008-10-09 00:40:34 +0100,2008-10-09 00:40:34 +0100
2008-10-02 00:40:00 +0100,cycling,12874.752,0.0,Commute,,2008-10-09 00:40:57 +0100,2008-10-09 00:40:57 +0100
2008-10-03 00:41:00 +0100,cycling,12874.752,2400.0,Commute,,2008-10-09 00:41:32 +0100,2008-10-09 00:41:32 +0100
2008-10-05 00:28:00 +0100,swimming,1500.0,1800.0,Barcelona Tri swim,,2008-10-09 00:33:19 +0100,2008-10-09 00:34:38 +0100
2008-10-05 00:33:00 +0100,cycling,27000.0,2700.0,Barcelon tri bike .... puncture!!!,,2008-10-09 00:34:18 +0100,2008-10-09 00:34:18 +0100
2008-10-05 00:41:00 +0100,running,9000.0,2700.0,Barcelon tri ... running with bike!!,,2008-10-09 00:43:09 +0100,2008-10-09 00:43:09 +0100
2008-10-05 00:43:00 +0100,running,10000.0,2340.0,"Barcelona tri, run leg. ",,2008-10-09 00:43:48 +0100,2008-10-09 00:43:48 +0100
2008-10-06 15:43:01 +0100,swimming,1000.0,1200.0,Sea swim in Barcelona,,2008-10-09 15:44:36 +0100,2008-10-09 15:44:36 +0100
2008-10-08 15:44:01 +0100,running,9656.064,2700.0,UCL club run - 2 reps up primrose hill,,2008-10-09 15:45:16 +0100,2008-10-09 15:45:16 +0100
